person_id,household_id,pernum,traveldate_start,traveldate_end,hh_is_complete,numdayscomplete,num_trips,surveyable,is_participant,proxy_parent,proxy,relationship,age,gender,sexuality,race_afam,race_aiak,race_asian,race_hapi,race_white,race_other,race_noanswer,race_other_specify,race_category,ethnicity_1,ethnicity_2,ethnicity_3,ethnicity_4,ethnicity_997,ethnicity_999,ethnicity_other,employment,workplace,jobs_count,commute_freq,work_mode,commute_dur,telecommute_freq,hours_work,office_available,industry,industry_other,commute_subsidy_1,commute_subsidy_2,commute_subsidy_3,commute_subsidy_4,commute_subsidy_5,commute_subsidy_6,commute_subsidy_7,commute_subsidy_996,commute_subsidy_998,commute_subsidy_use_1,commute_subsidy_use_2,commute_subsidy_use_3,commute_subsidy_use_4,commute_subsidy_use_5,commute_subsidy_use_6,commute_subsidy_use_7,commute_subsidy_use_996,work_in_region,work_rgcname,work_county,work_jurisdiction,work_tract20,education,adult_student,schooltype,school_mode_typical,school_freq,remote_class_freq,school_in_region,school_rgcname,school_county,school_jurisdiction,school_tract20,second_home,second_home_in_region,license,vehicleused,ev_typical_charge_1,ev_typical_charge_2,ev_typical_charge_3,ev_typical_charge_4,ev_typical_charge_5,ev_typical_charge_6,ev_typical_charge_997,share_1,share_2,share_3,share_4,share_5,share_996,transit_freq,transit_pass,tnc_freq,carshare_freq,bike_freq,walk_freq,disability_person,mobility_aides,person_pct_trips_flagged,num_no_flag_days,participate,survey_year,person_weight,ObjectId,GlobalID
1710029101,17100291,1,,,,,6,,,,Another person responded without the participant present (rSurvey only),Self,45-54 years,Female,,Not Selected,Not Selected,Selected,Not Selected,Selected,Not Selected,Not Selected,,AANHPI non-Hispanic,,,,,,,,"Employed full time (35+ hours/week, paid)",Usually the same location (outside home),1 job,5 days a week,Drive alone,Between 1 and 2 years,5 days a week,31-40 hours,,,,,,,,,,,,,,,,,,,,,,,Pierce County,Puyallup,53053073404,Some college,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 1,,,,,,,,,,,,,,I never do this,,I never do this,I never do this,,,,,,,,2017,1451.2319682261,41,6cea3249-d543-4c52-91a7-6b54e70c1e04
1710029102,17100291,2,,,,,0,,,,Respondent answered themselves,Son or daughter (or child in-law),18-24 years,Female,,Selected,Not Selected,Selected,Not Selected,Selected,Not Selected,Not Selected,,Two or More Races non-Hispanic,,,,,,,,Not currently employed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,High school graduate,"No, not a student",,,,,,,,N/A,,,,"No, does not have a license or permit",,,,,,,,,,,,,,,1-3 times in the past 30 days,,I never do this,I never do this,,,,,,,,2017,1451.2319682261,42,6367ff84-e4a0-4549-87c1-cd0e9d3a2893
1710030301,17100303,1,,,,,70,,,No,Respondent answered themselves,Self,25-34 years,Female,,Not Selected,Not Selected,Selected,Selected,Selected,Not Selected,Not Selected,,AANHPI non-Hispanic,,,,,,,,"Employed full time (35+ hours/week, paid)",Usually the same location (outside home),2 jobs,5 days a week,Drive alone,Between 1 and 2 years,Never,41–50 hours,,,,,,,,,,,,,,,,,,,,,,,King County,Seattle,53033011102,Some college,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 1,,,,,,,,,,,,,,1-3 times in the past 30 days,,1-3 times in the past 30 days,1-3 times in the past 30 days,,,,,,,,2017,58.7424826537685,43,2343a33e-321f-493d-8f13-2818789db8b6
1710030302,17100303,2,,,,,38,,,No,Respondent answered themselves,Spouse or partner,25-34 years,Male,,Selected,Not Selected,Selected,Not Selected,Not Selected,Not Selected,Not Selected,,Two or More Races non-Hispanic,,,,,,,,"Employed full time (35+ hours/week, paid)",Usually the same location (outside home),1 job,5 days a week,Bus (public transit),Between 5 and 10 years,Never,41–50 hours,,,,,,,,,,,,,,,,,,,,,,,King County,Seattle,53033000602,Associates degree,Full-time student,"College, graduate, or professional school",,4 days per week,,,Seattle First Hill/Capitol Hill,King County,Seattle,53033008401,,,"Yes, has an intermediate or unrestricted license",None,,,,,,,,,,,,,,5 days a week,,"I do this, but not in the past 30 days",2-4 days a week,,,,,,,,2017,58.7424826537685,44,343844b1-4d8f-46c2-ba73-65b4801856be
1710032601,17100326,1,,,,,4,,,,Another person responded with the participant present (rSurvey only),Self,25-34 years,Female,,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,,White non-Hispanic,,,,,,,,"Employed full time (35+ hours/week, paid)",Usually the same location (outside home),1 job,5 days a week,Drive alone,Between 5 and 10 years,Never,31-40 hours,,,,,,,,,,,,,,,,,,,,,,,King County,Seattle,53033002900,Vocational/technical training,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 1,,,,,,,,,,,,,,1-3 times in the past 30 days,,"I do this, but not in the past 30 days",I never do this,,,,,,,,2017,25.4492064211424,45,e61328a8-caed-42f7-b206-ff8f8d9e9c4e
1710032602,17100326,2,,,,,0,,,,Respondent answered themselves,Spouse or partner,25-34 years,Male,,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,,White non-Hispanic,,,,,,,,"Employed full time (35+ hours/week, paid)",Workplace regularly varies (different offices or jobsites),1 job,A few times per month,Bus (public transit),,5 days a week,31-40 hours,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,Bachelor degree,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 1,,,,,,,,,,,,,,2-4 days a week,,1-3 times in the past 30 days,I never do this,,,,,,,,2017,25.4492064211424,46,d410c3d1-a847-4585-9f9c-641fc8ff5846
1710034201,17100342,1,,,,,37,,,No,Respondent answered themselves,Self,25-34 years,Female,,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,,White non-Hispanic,,,,,,,,"Employed full time (35+ hours/week, paid)",Usually the same location (outside home),1 job,5 days a week,Bus (public transit),Less than a year,Less than monthly,31-40 hours,,,,,,,,,,,,,,,,,,,,,,,King County,Seattle,53033009300,Bachelor degree,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",None,,,,,,,,,,,,,,5 days a week,,1-3 times in the past 30 days,I never do this,,,,,,,,2017,4.69306803155288,47,25417aef-854c-4a70-8826-0f0a84e799e3
1710034202,17100342,2,,,,,40,,,No,Respondent answered themselves,Spouse or partner,25-34 years,Female,,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,,White non-Hispanic,,,,,,,,"Employed full time (35+ hours/week, paid)",Usually the same location (outside home),1 job,5 days a week,Drive alone,Less than a year,A few times per month,More than 50 hours,,,,,,,,,,,,,,,,,,,,,,Seattle University Community,King County,Seattle,53033005307,Graduate/post-graduate degree,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 2,,,,,,,,,,,,,,2-4 days a week,,1-3 times in the past 30 days,I never do this,,,,,,,,2017,4.69306803155288,48,fd84b57d-3b4c-4d8f-b4eb-6d92117999bf
1710037201,17100372,1,,,,,3,,,,Respondent answered themselves,Self,35-44 years,Female,,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,,White non-Hispanic,,,,,,,,"Employed full time (35+ hours/week, paid)",Usually the same location (outside home),1 job,5 days a week,Bus (public transit),Between 10 and 20 years,Never,41–50 hours,,,,,,,,,,,,,,,,,,,,,,Seattle Downtown,King County,Seattle,53033008500,Graduate/post-graduate degree,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 1,,,,,,,,,,,,,,5 days a week,,"I do this, but not in the past 30 days","I do this, but not in the past 30 days",,,,,,,,2017,27.3697131384262,49,e5074e43-1890-4aac-aabb-4ba3cdfa33cf
1710037202,17100372,2,,,,,0,,,,Another person responded with the participant present (rSurvey only),Spouse or partner,35-44 years,Male,,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,,White non-Hispanic,,,,,,,,Not currently employed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,Bachelor degree,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license","A carshare vehicle (Zipcar, Car2Go, RelayRides, etc.)",,,,,,,,,,,,,,1 day a week,,I never do this,1 day a week,,,,,,,,2017,27.3697131384262,50,f77592fa-dd7c-41e8-992a-899adf4ef3c5
1710150402,17101504,2,,,,,10,,,,Respondent answered themselves,Spouse or partner,35-44 years,Female,,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,,White non-Hispanic,,,,,,,,"Employed full time (35+ hours/week, paid)",Usually the same location (outside home),1 job,5 days a week,Carpool ONLY with other household members,Between 1 and 2 years,A few times per month,41–50 hours,,,,,,,,,,,,,,,,,,,,,,Seattle Downtown,King County,Seattle,53033007302,Graduate/post-graduate degree,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 1,,,,,,,,,,,,,,2-4 days a week,,2-4 days a week,2-4 days a week,,,,,,,,2017,15.6398461086162,51,f188e8e5-d7fa-4289-970c-f1f3e4aeccad
1710150403,17101504,3,,,,,2,,,,Another person responded without the participant present (rSurvey only),Son or daughter (or child in-law),5-11 years,Female,,,,,,,,,,Child,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,K-12 private school,,5 days per week,,,,King County,Seattle,53033002900,,,,,,,,,,,,,,,,,,"I do this, but not in the past 30 days",,,,,,,,,,,2017,15.6398461086162,52,2a43a583-fd5d-40e5-9521-934b1f85c21b
1710150404,17101504,4,,,,,3,,,,Another person responded without the participant present (rSurvey only),Son or daughter (or child in-law),Under 5 years old,Female,,,,,,,,,,Child,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,Daycare,,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017,15.6398461086162,53,f6f6200e-7ab2-46f3-a2b8-25437458e211
1710151701,17101517,1,,,,,2,,,,Respondent answered themselves,Self,25-34 years,Female,,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,,White non-Hispanic,,,,,,,,"Employed full time (35+ hours/week, paid)",Usually the same location (outside home),1 job,5 days a week,Drive alone,Between 3 and 5 years,Less than monthly,31-40 hours,,,,,,,,,,,,,,,,,,,,,,,King County,Federal Way,53033030006,Some college,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 2,,,,,,,,,,,,,,I never do this,,I never do this,I never do this,,,,,,,,2017,4197.60776175184,54,25efdcbd-8322-41e1-9c94-a23cad54c740
1710151702,17101517,2,,,,,2,,,,Respondent answered themselves,Spouse or partner,18-24 years,Male,,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,,Some Other Race non-Hispanic,,,,,,,,"Employed full time (35+ hours/week, paid)",Usually the same location (outside home),1 job,5 days a week,Drive alone,Between 1 and 2 years,Never,41–50 hours,,,,,,,,,,,,,,,,,,,,,,,Pierce County,Sumner,53053073302,High school graduate,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 1,,,,,,,,,,,,,,I never do this,,I never do this,I never do this,,,,,,,,2017,4197.60776175184,55,44e2443b-a522-4a69-8215-63bf638d0555
1710154501,17101545,1,,,,,9,,,,Respondent answered themselves,Self,45-54 years,Female,,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,,White non-Hispanic,,,,,,,,Not currently employed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,Bachelor degree,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 1,,,,,,,,,,,,,,1-3 times in the past 30 days,,I never do this,I never do this,,,,,,,,2017,63.5630168535244,56,7a7dd150-c40b-474c-845e-fcd82684635c
1710154502,17101545,2,,,,,5,,,,Another person responded without the participant present (rSurvey only),Son or daughter (or child in-law),16-17 years,Female,,,,,,,,,,Child,,,,,,,,,,0 jobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,K-12 public school,,5 days per week,,,,King County,Kirkland,53033022604,,,"Yes, has an intermediate or unrestricted license",Household vehicle 1,,,,,,,,,,,,,,5 days a week,,I never do this,I never do this,,,,,,,,2017,63.5630168535244,57,594fd4fc-e533-46ce-a168-55a56840f48c
1710159201,17101592,1,,,,,2,,,,Respondent answered themselves,Self,25-34 years,Female,,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Selected,,Missing/No response,,,,,,,,"Employed full time (35+ hours/week, paid)",Usually the same location (outside home),1 job,5 days a week,Carpool with other people not in household (may also include household members),Between 2 and 3 years,Never,41–50 hours,,,,,,,,,,,,,,,,,,,,,,Seattle Downtown,King County,Seattle,53033008500,Some college,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 1,,,,,,,,,,,,,,I never do this,,I never do this,5 days a week,,,,,,,,2017,564.587046349403,58,e6c941a4-4ea6-4514-8c8b-1f6ec509f4b1
1710159202,17101592,2,,,,,2,,,,Respondent answered themselves,Spouse or partner,25-34 years,Male,,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Selected,,Missing/No response,,,,,,,,Not currently employed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,Some college,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 1,,,,,,,,,,,,,,I never do this,,I never do this,I never do this,,,,,,,,2017,564.587046349403,59,52ca265b-ec6c-4232-a397-3dbc26d67f80
1710159203,17101592,3,,,,,2,,,,Another person responded without the participant present (rSurvey only),Son or daughter (or child in-law),5-11 years,Male,,,,,,,,,,Child,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,K-12 public school,,5 days per week,,,,Snohomish County,Granite Falls,53061053604,,,,,,,,,,,,,,,,,,5 days a week,,,,,,,,,,,2017,564.587046349403,60,709395cf-916e-49b6-82c0-56ebada3f47d
1710159204,17101592,4,,,,,2,,,,Another person responded without the participant present (rSurvey only),Son or daughter (or child in-law),Under 5 years old,Male,,,,,,,,,,Child,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,None,,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017,564.587046349403,61,8dad92a5-fce6-432c-a4de-e1bcc45db852
1710160601,17101606,1,,,,,2,,,,Respondent answered themselves,Self,35-44 years,Female,,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,,White non-Hispanic,,,,,,,,"Employed full time (35+ hours/week, paid)",Usually the same location (outside home),1 job,5 days a week,Drive alone,Between 5 and 10 years,5 days a week,41–50 hours,,,,,,,,,,,,,,,,,,,,,,,King County,Kirkland,53033022604,Bachelor degree,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 1,,,,,,,,,,,,,,"I do this, but not in the past 30 days",,"I do this, but not in the past 30 days",I never do this,,,,,,,,2017,4.63171148826962,62,c9d96f07-eae8-48bc-b9ab-2446f8453044
1710160602,17101606,2,,,,,3,,,,Respondent answered themselves,Brother or sister (or sibling in-law),45-54 years,Female,,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,,White non-Hispanic,,,,,,,,"Employed full time (35+ hours/week, paid)",Usually the same location (outside home),1 job,5 days a week,Drive alone,Between 5 and 10 years,Never,41–50 hours,,,,,,,,,,,,,,,,,,,,,,,King County,Kirkland,53033022703,Graduate/post-graduate degree,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 2,,,,,,,,,,,,,,I never do this,,"I do this, but not in the past 30 days",I never do this,,,,,,,,2017,4.63171148826962,63,da3e6e2c-17d8-4cd8-b125-9386c49a038e
1710161701,17101617,1,,,,,3,,,,Respondent answered themselves,Self,18-24 years,Prefer not to answer,,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Selected,,Missing/No response,,,,,,,,"Employed full time (35+ hours/week, paid)",Usually the same location (outside home),1 job,4 days a week,Drive alone,Between 2 and 3 years,1 day a week,41–50 hours,,,,,,,,,,,,,,,,,,,,,,Redmond-Overlake,King County,Redmond,53033022803,Bachelor degree,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 1,,,,,,,,,,,,,,1-3 times in the past 30 days,,1-3 times in the past 30 days,I never do this,,,,,,,,2017,58.3181235277572,64,a14cefd7-8b72-483c-94c3-a2db9f78d547
1710161901,17101619,1,,,,,14,,,No,Another person responded without the participant present (rSurvey only),Self,25-34 years,Male,,Not Selected,Not Selected,Selected,Not Selected,Not Selected,Not Selected,Not Selected,,AANHPI non-Hispanic,,,,,,,,"Employed full time (35+ hours/week, paid)",Usually the same location (outside home),1 job,5 days a week,Bus (public transit),Less than a year,1 day a week,31-40 hours,,,,,,,,,,,,,,,,,,,,,,Bellevue,King County,Bellevue,53033023805,Graduate/post-graduate degree,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 1,,,,,,,,,,,,,,,,,,,,,,,,,2017,29.310674402947,65,85e5f1b2-0ac3-4f15-8e87-49680cb65dc8
1710162601,17101626,1,,,,,36,,,No,Respondent answered themselves,Self,25-34 years,Male,,Not Selected,Not Selected,Selected,Not Selected,Not Selected,Not Selected,Not Selected,,AANHPI non-Hispanic,,,,,,,,Not currently employed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,Graduate/post-graduate degree,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 1,,,,,,,,,,,,,,I never do this,,I never do this,I never do this,,,,,,,,2017,24.0659145500495,66,8e59533e-4367-408f-bf3c-05f2a1bae3ff
1710162602,17101626,2,,,,,17,,,No,Respondent answered themselves,Spouse or partner,25-34 years,Female,,Not Selected,Not Selected,Selected,Not Selected,Not Selected,Not Selected,Not Selected,,AANHPI non-Hispanic,,,,,,,,"Employed full time (35+ hours/week, paid)",Usually the same location (outside home),1 job,5 days a week,Drive alone,Less than a year,1 day a week,31-40 hours,,,,,,,,,,,,,,,,,,,,,,Seattle Downtown,King County,Seattle,53033007302,Graduate/post-graduate degree,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 1,,,,,,,,,,,,,,"I do this, but not in the past 30 days",,"I do this, but not in the past 30 days","I do this, but not in the past 30 days",,,,,,,,2017,24.0659145500495,67,1b553cbe-2950-4fc6-aefb-c15c6c8abdf3
1710163501,17101635,1,,,,,2,,,,Respondent answered themselves,Self,65-74 years,Male,,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,,White non-Hispanic,,,,,,,,"Employed full time (35+ hours/week, paid)",Usually the same location (outside home),1 job,5 days a week,Bus (public transit),More than 20 years,Never,21–30 hours,,,,,,,,,,,,,,,,,,,,,,Seattle Downtown,King County,Seattle,53033008200,Some college,"No, not a student",,,,,,,,N/A,,,,"No, does not have a license or permit",,,,,,,,,,,,,,,5 days a week,,I never do this,I never do this,,,,,,,,2017,15.7481620788319,68,e69edea1-b3d0-461c-bc3e-4c6d045d6662
1710165701,17101657,1,,,,,5,,,,Respondent answered themselves,Self,75-84 years,Male,,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,,White non-Hispanic,,,,,,,,Retired,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,Graduate/post-graduate degree,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 1,,,,,,,,,,,,,,1-3 times in the past 30 days,,I never do this,I never do this,,,,,,,,2017,45.967454194835,69,1ca9cda2-2dc9-4c50-9747-bafe605567c9
1710166701,17101667,1,,,,,12,,,,Respondent answered themselves,Self,55-64 years,Male,,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,,White non-Hispanic,,,,,,,,"Employed part time (fewer than 35 hours/week, paid)",Usually the same location (outside home),2 jobs,5 days a week,"Walk, jog, or wheelchair",More than 20 years,A few times per month,11–20 hours,,,,,,,,,,,,,,,,,,,,,,,King County,Seattle,53033006100,Bachelor degree,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 1,,,,,,,,,,,,,,1-3 times in the past 30 days,,I never do this,I never do this,,,,,,,,2017,417.636564477673,70,7ab4215f-0bba-4459-a25c-9a98ea0e3f1b
1710166702,17101667,2,,,,,4,,,,Another person responded with the participant present (rSurvey only),Spouse or partner,55-64 years,Female,,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,,White non-Hispanic,,,,,,,,"Employed full time (35+ hours/week, paid)",Workplace regularly varies (different offices or jobsites),1 job,5 days a week,Drive alone,,Never,31-40 hours,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,Bachelor degree,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 2,,,,,,,,,,,,,,1-3 times in the past 30 days,,I never do this,I never do this,,,,,,,,2017,417.636564477673,71,a5f0ad20-6b8c-41ae-b997-1ee4319197ac
